
           8           8          16   127.61933600000000        15.664323000000000        28.886645999999999        12.126969000000001        22.334938000000001        10.420979291660000        15.417020708340001        96.703885121850007     
           8           9          17   131.76265900000001        4.1433229999999996        19.807645999999998        13.781969000000000        25.259937999999998        8.6789792916589992        2.7610207083409999        102.74787794200000     
           8          10          18   139.80798200000001        8.0453229999999998        12.188646000000000        15.941969000000000        29.054938000000000        13.895979291660000        1.6560207083409999        108.79187076210000     
           8          11          19   143.76230500000000        3.9543230000000000        11.999646000000000        17.067969000000002        32.275937999999996        12.522979291660000       -4.8209792916590004        114.83586358220001     
           8          12          20   151.37162799999999        7.6093229999999998        11.563646000000000        19.349969000000002        35.701937999999998        17.968979291659998       -3.8129792916590000        120.87985640230001     
           8          13          21   155.17695100000000        3.8053230000000000        11.414645999999999        20.991969000000001        38.929938000000000        17.188979291660001       -8.1099792916590001        126.92384922239999     
           8          14          22   162.02827400000001        6.8513229999999998        10.656646000000000        23.257968999999999        42.853937999999999        22.756979291659999       -6.4889792916589997        132.96784204250000     
           8          15          23   164.76059699999999        2.7323230000000001        9.5836459999999999        24.706969000000001        48.751938000000003        24.333979291660000       -11.310979291660001        139.01183486270000     
           8          16          24   168.95292000000001        4.1923230000000000        6.9246460000000001        27.743969000000000        51.370938000000002        30.300979291659999       -10.939979291660000        145.05582768279999     
           8          17          25   168.17624300000000      -0.77667699999999995        3.4156460000000002        28.741969000000001        54.823937999999998        28.737979291660000       -15.983979291660001        151.09982050290000     
           8          18          26   166.84556599999999       -1.3306770000000001       -2.1073539999999999        26.624969000000000        53.359938000000000        30.455979291660000       -18.084979291660002        157.14381332299999     
           8          19          27   165.08688900000001       -1.7586770000000000       -3.0893540000000002        27.914968999999999        56.976937999999997        29.179979291660000       -21.949979291660000        163.18780614310000     
           8          20          28   166.00821199999999       0.92132300000000000      -0.83735400000000004        29.318968999999999        59.048938000000000        34.531979291660001       -20.509979291659999        169.23179896319999     
           8          21          29   162.77953500000001       -3.2286769999999998       -2.3073540000000001        30.520969000000001        62.468938000000001        32.772979291660000       -25.149979291659999        175.27579178340000     
           8          22          30   163.05085800000001       0.27132299999999998       -2.9573540000000000        32.261969000000001        64.886938000000001        37.755979291659997       -23.509979291659999        181.31978460350001     
           8          23          31   161.65218100000001       -1.3986769999999999       -1.1273540000000000        35.574969000000003        70.309938000000002        38.202979291660000       -28.749979291660001        187.36377742360000     
           8          24          32   160.70350400000001      -0.94867699999999999       -2.3473540000000002        36.471969000000001        71.881938000000005        42.313979291659997       -27.939979291659998        193.40777024370001     
