   1.0000000000000000E-013   26.670000000000005        58.902999999999999     
   2.0000000000000001E-013   26.670000000000005        58.902999999999999     
   4.0000000000000001E-013   26.670000000000005        58.902999999999999     
   8.0000000000000002E-013   26.670000000000005        58.902999999999999     
   1.6000000000000000E-012   26.670000000000005        58.902999999999999     
   3.2000000000000001E-012   26.670000000000005        58.902999999999999     
   6.4000000000000002E-012   26.670000000000005        58.902999999999999     
   1.2800000000000000E-011   26.670000000000005        58.902999999999999     
   2.5600000000000001E-011   26.670000000000005        58.902999999999999     
   5.1200000000000002E-011   26.670000000000005        58.902999999999999     
   1.0240000000000000E-010   26.670000000000005        58.902999999999999     
   2.0480000000000001E-010   26.670000000000005        58.902999999999999     
   4.0960000000000001E-010   26.670000000000005        58.902999999999999     
   8.1920000000000002E-010   26.670000000000005        58.902999999999999     
   1.6384000000000000E-009   26.670000000000005        58.902999999999999     
   3.2768000000000001E-009   26.670000000000005        58.902999999999999     
   6.5536000000000002E-009   26.670000000000005        58.902999999999999     
   1.3107200000000000E-008   26.141000000000005        58.902999999999999     
   2.6214400000000001E-008   26.141000000000005        58.902999999999999     
   5.2428800000000002E-008   26.141000000000005        58.902999999999999     
   1.0485800000000000E-007   26.136000000000003        58.902999999999999     
   2.0971500000000000E-007   26.136000000000003        58.902999999999999     
   4.1942999999999999E-007   26.134000000000004        58.902999999999999     
   8.3886100000000001E-007   25.585000000000008        58.902999999999999     
   1.6777200000000000E-006   25.580000000000009        58.902999999999999     
   3.3554399999999999E-006   24.156000000000006        58.902999999999999     
   6.7108899999999997E-006   24.149000000000001        58.902999999999999     
   1.3421800000000001E-005   23.599999999999998        58.902999999999999     
   2.6843500000000001E-005   22.151000000000000        58.902999999999999     
   5.3687100000000003E-005   22.144000000000002        58.902999999999999     
   1.0737400000000001E-004   20.145999999999997        58.902999999999999     
   2.1474800000000001E-004   20.114000000000001        58.902999999999999     
   
